WaterLevelRemarkId|WaterLevelId|RemarkId|CreatedDate|LastUpdateDate
70271|95698|1||
70272|95699|1||
70273|95700|1||
70274|95702|1||
70275|41098|30||
70276|41103|30||
70277|41104|30||
70278|41195|20||
70279|41856|22||
70280|42455|1||
70281|42459|32||
70282|42460|28||
70283|42468|4||
70284|42470|4||
70285|42474|25||
70286|43255|28||
70287|43269|1||
70288|7524|10||
70289|7525|20||
70290|74192|1||
70291|74194|1||
70292|74195|1||
70293|95671|1||
70294|95677|1||
70295|95685|1||
70296|95688|1||
70297|95691|1||
70298|95695|1||
70299|95697|1||
70300|77297|4||
70301|77307|4||
70302|77292|25||
70303|77299|25||
70304|77302|25||
70305|77305|30||
70306|77309|10||
70307|77310|25||
70308|77314|2||
70309|8438|30||
70310|8443|20||
70311|8451|30||
70312|8452|20||
70313|8631|10||
70314|8700|1||
70315|8703|1||
70316|8706|1||
70317|32035|28||
70318|32120|1||
70319|78227|25||
70320|10472|1||
70321|73963|36||
70322|73970|30||
70323|32717|32||
70324|34070|3||
70325|34364|30||
70326|34366|30||
70327|10021|1||
70328|10178|22||
70329|10180|12||
70330|10200|15||
70331|10202|23||
70332|10445|12||
70333|77860|30||
70334|78199|1||
70335|78217|25||
70336|97638|1||
70337|97641|1||
70338|97643|1||
70339|35390|23||
70340|36979|28||
70341|36984|1||
70342|36986|23||
70343|36987|23||
70344|75761|19||
70345|75809|22||
70346|75812|12||
70347|75819|12||
70348|75838|19||
70349|99761|1||
70350|99764|1||
70351|99765|1||
70352|99823|22||
70353|99837|19||
70354|99864|19||
70355|100085|3||
70356|100086|4||
70357|100088|1||
70358|75788|37||
70359|75816|19||
70360|75822|30||
70361|75823|22||
70362|75834|19||
70363|78505|32||
70364|78509|19||
70365|78959|12||
70366|78963|12||
70367|78964|2||
70368|78971|12||
70369|79156|22||
70370|79169|4||
70371|78219|22||
70372|78223|28||
70373|95130|20||
70374|95621|19||
70375|95673|1||
70376|95681|1||
70377|95684|1||
70378|95692|1||
70379|95703|1||
70380|77295|25||
70381|93276|1||
70382|93631|1||
70383|93658|1||
70384|92122|1||
70385|92130|1||
70386|92132|1||
70387|92135|1||
70388|156517|1||
70389|156531|1||
70390|156539|30||
70391|156672|10||
70392|156976|10||
70393|156981|36||
70394|157143|10||
70395|157146|22||
70396|157152|36||
70397|157154|10||
70398|157157|10||
70399|157158|31||
70400|157160|22||
70401|127603|30||
70402|127615|30||
70403|127620|18||
70404|127624|23||
70405|127626|23||
70406|128069|30||
70407|125278|22||
70408|125294|1||
70409|125295|1||
70410|157163|10||
70411|157164|1||
70412|157333|30||
70413|157349|30||
70414|157359|30||
70415|157363|30||
70416|126506|1||
70417|126507|1||
70418|126508|1||
70419|126510|1||
70420|126737|3||
70421|126754|22||
70422|126926|1||
70423|126929|1||
70424|126931|24||
70425|126933|1||
70426|126939|1||
70427|127586|1||
70428|93174|1||
70429|93178|1||
70430|93179|1||
70431|93188|1||
70432|93193|1||
70433|93194|1||
70434|93195|1||
70435|93196|1||
70436|93199|1||
70437|93200|1||
70438|93201|1||
70439|93204|1||
70440|93206|1||
70441|93213|1||
70442|127584|1||
70443|127611|12||
70444|127625|30||
70445|128103|19||
70446|128130|10||
70447|154880|29||
70448|157142|10||
70449|157149|10||
70450|157150|1||
70451|157161|22||
70452|92103|1||
70453|92105|1||
70454|92107|1||
70455|92109|1||
70456|92111|1||
70457|92119|1||
70458|92120|1||
70459|92125|1||
70460|92126|1||
70461|92134|1||
70462|132218|1||
70463|132221|1||
70464|132225|1||
70465|132235|1||
70466|132236|1||
70467|132415|1||
70468|132435|1||
70469|132446|23||
70470|132447|1||
70471|132485|19||
70472|132683|1||
70473|132686|1||
70474|132688|1||
70475|132691|1||
70476|132226|1||
70477|132228|1||
70478|132229|1||
70479|132233|1||
70480|132234|1||
70481|132431|22||
70482|132439|1||
70483|132443|1||
70484|132687|1||
70485|132692|1||
70486|132693|1||
70487|132694|1||
70488|132696|1||
70489|133090|1||
70490|133091|1||
70491|133097|1||
70492|133098|1||
70493|133101|1||
70494|133102|1||
70495|133108|1||
70496|133112|1||
70497|158138|30||
70498|158139|3||
70499|158145|1||
70500|158147|4||
70501|158151|4||
70502|158157|2||
70503|158177|2||
70504|158179|19||
70505|132217|1||
70506|132223|1||
70507|132231|1||
70508|132417|1||
70509|132418|1||
70510|132420|1||
70511|132423|1||
70512|132432|1||
70513|132445|30||
70514|132449|1||
70515|132690|1||
70516|132695|1||
70517|93214|1||
70518|93216|1||
70519|93218|1||
70520|93221|12||
70521|93234|12||
70522|93244|1||
70523|93245|12||
70524|93247|34||
70525|93253|1||
70526|93254|1||
70527|93261|1||
70528|93266|1||
70529|93268|1||
70530|93269|1||
70531|93270|1||
70532|93271|1||
70533|93273|1||
70534|93275|1||
70535|93619|1||
70536|93633|1||
70537|93669|1||
70538|93674|1||
70539|127592|23||
70540|127593|1||
70541|127602|1||
70542|128126|10||
70543|158066|30||
70544|158127|1||
70545|158134|30||
70546|158150|19||
70547|158152|2||
70548|158163|19||
70549|133087|1||
70550|133088|1||
70551|133096|1||
70552|133099|1||
70553|133104|1||
70554|133105|1||
70555|133178|23||
70556|134815|3||
70557|134816|1||
70558|134820|1||
70559|159475|30||
70560|159478|30||
70561|159485|30||
70562|132684|1||
70563|132685|1||
70564|132689|1||
70565|133089|1||
70566|133092|1||
70567|133100|1||
70568|133106|1||
70569|133107|1||
70570|133110|1||
70571|133111|1||
70572|93176|1||
70573|93181|1||
70574|93182|1||
70575|93186|1||
70576|93187|1||
70577|93189|1||
70578|93190|1||
70579|93212|1||
70580|93215|1||
70581|93222|1||
70582|93238|1||
70583|93252|1||
70584|93255|1||
70585|93257|1||
70586|93258|1||
70587|93262|1||
70588|93272|1||
70589|93274|1||
70590|93277|1||
70591|93278|12||
70592|93279|1||
70593|126331|1||
70594|126503|1||
70595|126505|1||
70596|126509|1||
70597|126740|19||
70598|126917|1||
70599|126919|1||
70600|126921|1||
70601|126928|24||
70602|126934|3||
70603|126935|30||
70604|134813|1||
70605|134814|1||
70606|134819|1||
70607|134821|1||
70608|134823|1||
70609|134825|1||
70610|133093|1||
70611|133094|1||
70612|133095|1||
70613|133103|1||
70614|133109|1||
70615|133113|1||
70616|134822|1||
70617|134824|1||
70618|156533|30||
70619|156541|30||
70620|156543|30||
70621|156977|1||
70622|156979|22||
70623|156988|12||
70624|157147|25||
70625|157162|10||
70626|158126|1||
70627|158129|19||
70628|158132|1||
70629|158133|32||
70630|130882|1||
70631|130889|1||
70632|130890|1||
70633|130891|32||
70634|130892|22||
70635|130894|1||
70636|130898|1||
70637|130899|1||
70638|130901|1||
70639|130910|1||
70640|130915|1||
70641|130917|1||
70642|130884|1||
70643|130896|4||
70644|130903|1||
70645|130904|1||
70646|130907|1||
70647|130909|1||
70648|130911|1||
70649|130912|1||
70650|130913|1||
70651|130873|1||
70652|130875|1||
70653|130880|1||
70654|130886|1||
70655|130888|20||
70656|130893|1||
70657|130897|1||
70658|130900|1||
70659|130902|1||
70660|130905|1||
70661|130906|1||
70662|130918|1||
70663|158142|1||
70664|158148|19||
70665|158158|4||
70666|93649|1||
70667|93652|1||
70668|93662|1||
70669|93666|1||
70670|93667|1||
70671|93671|1||
70672|93672|1||
70673|158059|30||
70674|158060|30||
70675|158065|30||
70676|158072|12||
70677|158153|19||
70678|158161|19||
70679|158164|2||
70680|158167|2||
70681|159476|30||
70682|160054|1||
70683|160055|1||
70684|160649|1||
70685|160656|32||
70686|160664|3||
70687|188985|1||
70688|188988|1||
70689|188993|1||
70690|189274|12||
70691|189662|30||
70692|128076|23||
70693|158162|19||
70694|158165|19||
70695|158178|2||
70696|159490|30||
70697|159495|30||
70698|159961|1||
70699|188986|1||
70700|188990|1||
70701|189884|22||
70702|160651|1||
70703|160657|1||
70704|159493|29||
70705|159497|15||
70706|159504|15||
70707|159506|22||
70708|134812|1||
70709|134817|1||
70710|134818|1||
70711|189663|30||
70712|189666|30||
70713|189669|19||
70714|160927|1||
70715|160933|1||
70716|160975|18||
70717|137085|1||
70718|137086|1||
70719|137220|36||
70720|188987|1||
70721|23186|10||
70722|23342|1||
70723|4309|22||
70724|4313|20||
70725|4319|1||
70726|4432|1||
70727|4435|1||
70728|28281|10||
70729|28285|1||
70730|28606|20||
70731|62526|30||
70732|63124|28||
70733|63454|2||
70734|63460|22||
70735|63466|22||
70736|64812|22||
70737|64909|1||
70738|65483|20||
70739|65934|20||
70740|26337|20||
70741|26351|22||
70742|66595|32||
70743|66675|22||
70744|66685|19||
70745|66709|1||
70746|23517|1||
70747|23527|1||
70748|23538|1||
70749|23540|1||
70750|23554|3||
70751|23563|1||
70752|57953|10||
70753|59115|30||
70754|59203|1||
70755|59291|1||
70756|59293|1||
70757|59969|1||
70758|60075|1||
70759|60119|30||
70760|60125|1||
70761|60282|1||
70762|60416|22||
70763|61335|1||
70764|61359|1||
70765|61380|1||
70766|61792|32||
70767|22561|1||
70768|22579|1||
70769|22584|1||
70770|23174|10||
70771|23179|1||
70772|23330|28||
70773|23344|1||
70774|23348|1||
70775|23541|1||
70776|24027|1||
70777|24697|19||
70778|62519|28||
70779|62522|30||
70780|62531|29||
70781|28932|22||
70782|28936|3||
70783|29090|29||
70784|29548|30||
70785|29550|30||
70786|29551|30||
70787|29608|12||
70788|30089|30||
70789|30095|22||
70790|30097|28||
70791|30103|25||
70792|30105|36||
70793|30550|30||
70794|30614|12||
70795|4434|1||
70796|63115|1||
70797|63119|30||
70798|63455|22||
70799|63462|27||
70800|63463|27||
70801|63903|22||
70802|63904|10||
70803|63905|1||
70804|64141|20||
70805|64832|1||
70806|64927|1||
70807|65484|32||
70808|65915|22||
70809|65935|1||
70810|5571|22||
70811|5572|12||
70812|5629|30||
70813|5634|29||
70814|24025|1||
70815|24026|1||
70816|62530|30||
70817|63464|12||
70818|64795|20||
70819|64814|1||
70820|65899|22||
70821|65913|1||
70822|66695|1||
70823|25013|19||
70824|25018|25||
70825|25021|21||
70826|5539|1||
70827|5625|30||
70828|5635|30||
70829|5913|1||
70830|5920|4||
70831|5922|10||
70832|5941|20||
70833|5946|29||
70834|5949|10||
70835|6263|1||
70836|6264|32||
70837|6267|1||
70838|6277|30||
70839|6281|1||
70840|6285|33||
70841|6486|12||
70842|6492|20||
70843|6521|4||
70844|27731|1||
70845|27738|30||
70846|27742|1||
70847|27802|10||
70848|27828|1||
70849|28279|10||
70850|28284|10||
70851|28457|19||
70852|28603|20||
70853|28929|20||
70854|29050|10||
70855|29099|20||
70856|5940|29||
70857|6282|1||
70858|6284|1||
70859|6289|37||
70860|6426|1||
70861|6427|1||
70862|6488|19||
70863|6514|20||
70864|6601|35||
70865|30855|6||
70866|30861|6||
70867|30865|6||
70868|30867|6||
70869|69881|1||
70870|69891|1||
70871|69916|1||
70872|69938|1||
70873|69961|1||
70874|69962|1||
70875|69964|1||
70876|69965|1||
70877|70338|30||
70878|70346|30||
70879|70507|4||
70880|70528|15||
70881|70638|20||
70882|70646|20||
70883|70671|15||
70884|71300|22||
70885|71317|1||
70886|71318|1||
70887|71348|1||
70888|37547|29||
70889|38688|35||
70890|38814|25||
70891|38828|16||
70892|38846|19||
70893|38856|10||
70894|38858|31||
70895|25016|20||
70896|26350|12||
70897|26361|28||
70898|27091|12||
70899|27733|1||
70900|27740|19||
70901|27795|10||
70902|27805|1||
70903|27825|30||
70904|29837|1||
70905|29843|1||
70906|30083|29||
70907|30093|28||
70908|30094|35||
70909|30101|25||
70910|30549|29||
70911|27830|1||
70912|28282|10||
70913|28914|20||
70914|28928|25||
70915|28935|1||
70916|28944|28||
70917|28947|20||
70918|29064|10||
70919|29073|1||
70920|29841|1||
70921|30087|25||
70922|30099|1||
70923|26338|28||
70924|26345|15||
70925|26349|16||
70926|30844|20||
70927|30866|6||
70928|31058|4||
70929|31059|19||
70930|69896|1||
70931|69898|1||
70932|69901|1||
70933|69904|1||
70934|69919|1||
70935|69951|1||
70936|69957|1||
70937|69963|1||
70938|70330|32||
70939|70334|4||
70940|70352|30||
70941|71222|1||
70942|71226|30||
70943|71234|22||
70944|71246|22||
70945|71303|10||
70946|71306|19||
70947|71323|1||
70948|71330|1||
70949|30547|29||
70950|30852|12||
70951|30863|6||
70952|30864|6||
70953|32036|1||
70954|32148|10||
70955|66705|20||
70956|69895|1||
70957|69952|1||
70958|72612|35||
70959|72617|30||
70960|72631|28||
70961|72891|1||
70962|72894|37||
70963|72924|20||
70964|27744|1||
70965|37944|25||
70966|37973|30||
70967|37980|30||
70968|38681|20||
70969|38792|20||
70970|38824|25||
70971|38833|25||
70972|38834|1||
70973|38841|25||
70974|38861|16||
70975|39545|29||
70976|69953|1||
70977|69955|1||
70978|69956|1||
70979|69958|1||
70980|69959|1||
70981|70351|30||
70982|70353|30||
70983|70354|30||
70984|70517|20||
70985|70536|22||
70986|70642|10||
70987|70669|37||
70988|71229|20||
70989|71232|30||
70990|71244|1||
70991|71292|19||
70992|71295|19||
70993|37551|2||
70994|37558|2||
70995|37571|2||
70996|37940|25||
70997|27782|28||
70998|27807|10||
70999|27815|22||
71000|27829|1||
71001|38684|1||
71002|38694|20||
71003|38695|20||
71004|38821|25||
71005|38840|10||
71006|38842|25||
71007|38867|1||
71008|39374|23||
71009|40822|30||
71010|41099|30||
71011|41196|2||
71012|41206|20||
71013|41866|36||
71014|41085|30||
71015|41090|2||
71016|41094|30||
71017|41096|30||
71018|41201|30||
71019|41203|30||
71020|41205|4||
71021|41862|22||
71022|42456|32||
71023|42463|4||
71024|28266|28||
71025|28607|30||
71026|62524|30||
71027|63180|1||
71028|63906|17||
71029|64813|22||
71030|64907|1||
71031|65485|32||
71032|65489|19||
71033|41082|1||
71034|5935|20||
71035|5942|20||
71036|5943|29||
71037|5948|10||
71038|41868|1||
71039|7139|30||
71040|7141|16||
71041|7147|36||
71042|7707|3||
71043|7709|12||
71044|7719|3||
71045|6252|30||
71046|6272|1||
71047|6275|1||
71048|6278|1||
71049|6286|19||
71050|6424|1||
71051|6428|1||
71052|6480|20||
71053|6499|19||
71054|6512|20||
71055|6518|20||
71056|6520|20||
71057|65927|20||
71058|66586|32||
71059|66686|16||
71060|66689|1||
71061|188991|1||
71062|188994|1||
71063|188996|1||
71064|188997|1||
71065|189659|30||
71066|159958|28||
71067|159959|1||
71068|160650|2||
71069|160652|1||
71070|160666|1||
71071|137068|32||
71072|137070|1||
71073|137077|1||
71074|137279|22||
71075|137280|1||
71076|137291|1||
71077|137292|1||
71078|137301|1||
71079|137331|1||
71080|137332|1||
71081|137336|1||
71082|137338|1||
71083|137343|1||
71084|137345|1||
71085|137347|1||
71086|190490|1||
71087|190492|1||
71088|190495|1||
71089|190500|1||
71090|190501|1||
71091|190503|1||
71092|137294|1||
71093|137295|1||
71094|137296|1||
71095|137299|1||
71096|137340|1||
71097|137348|1||
71098|190491|1||
71099|190494|1||
71100|190498|1||
71101|190504|1||
71102|191348|1||
71103|191354|1||
71104|191355|1||
71105|191357|1||
71106|191358|1||
71107|191515|25||
71108|191520|32||
71109|191342|1||
71110|191343|1||
71111|191346|1||
71112|191349|1||
71113|93675|1||
71114|170033|20||
71115|170036|28||
71116|160924|1||
71117|160939|1||
71118|137069|30||
71119|137071|1||
71120|137081|1||
71121|137087|1||
71122|137088|1||
71123|137089|1||
71124|137091|1||
71125|137286|1||
71126|137297|1||
71127|137298|1||
71128|137300|1||
71129|137302|1||
71130|137337|1||
71131|137339|1||
71132|190493|1||
71133|190507|1||
71134|191345|1||
71135|191350|1||
71136|191351|1||
71137|191359|1||
71138|191516|10||
71139|191518|10||
71140|191523|29||
71141|191526|25||
71142|93227|1||
71143|93236|1||
71144|93248|1||
71145|93249|1||
71146|93260|1||
71147|93263|1||
71148|93264|1||
71149|93265|1||
71150|93615|1||
71151|93622|25||
71152|170250|2||
71153|170267|2||
71154|170500|17||
71155|170571|19||
71156|170572|19||
71157|170719|19||
71158|170720|19||
71159|191963|1||
71160|192540|1||
71161|192556|1||
71162|192560|1||
71163|193092|18||
71164|193496|1||
71165|193501|1||
71166|193590|1||
71167|193592|1||
71168|194080|1||
71169|137076|1||
71170|137084|1||
71171|137090|1||
71172|130874|1||
71173|130879|4||
71174|130895|1||
71175|130908|1||
71176|130914|1||
71177|130916|1||
71178|130919|1||
71179|130920|1||
71180|130921|1||
71181|191966|1||
71182|192525|18||
71183|192548|1||
71184|192551|13||
71185|193490|1||
71186|193493|1||
71187|193494|1||
71188|193497|1||
71189|194081|1||
71190|195174|4||
71191|195182|1||
71192|195184|1||
71193|195187|1||
71194|195188|1||
71195|195190|1||
71196|194868|1||
71197|195026|19||
71198|195170|1||
71199|195189|1||
71200|195193|1||
71201|195194|1||
71202|195195|1||
71203|195196|1||
71204|195198|1||
71205|195199|1||
71206|195740|28||
71207|196419|19||
71208|196423|19||
71209|188989|1||
71210|188992|1||
71211|188995|1||
71212|188998|1||
71213|159957|1||
71214|159960|1||
71215|160655|32||
71216|160663|1||
71217|160665|36||
71218|160667|36||
71219|189664|30||
71220|189667|30||
71221|93632|1||
71222|93636|20||
71223|168785|23||
71224|170034|28||
71225|191964|1||
71226|192536|1||
71227|192537|1||
71228|192544|1||
71229|192550|1||
71230|192559|1||
71231|193488|1||
71232|193489|1||
71233|193492|1||
71234|193498|1||
71235|193500|1||
71236|194085|1||
71237|194086|1||
71238|194863|1||
71239|194869|1||
71240|197876|1||
71241|197880|1||
71242|197883|1||
71243|197885|1||
71244|197893|1||
71245|197896|1||
71246|197901|1||
71247|197906|1||
71248|199392|1||
71249|199394|1||
71250|199397|1||
71251|195019|12||
71252|195173|1||
71253|195175|1||
71254|195179|1||
71255|195183|1||
71256|195192|1||
71257|195743|24||
71258|196394|20||
71259|196398|12||
71260|196417|19||
71261|196418|19||
71262|55828|4||
71263|55950|4||
71264|55954|2||
71265|55965|4||
71266|131373|1||
71267|54697|20||
71268|55392|22||
71269|55946|4||
71270|55952|2||
71271|55833|4||
71272|55942|4||
71273|131372|1||
71274|131379|1||
71275|131383|1||
71276|131387|1||
71277|131391|1||
71278|131396|1||
71279|117653|15||
71280|117657|3||
71281|17827|1||
71282|17829|25||
71283|119208|25||
71284|119223|22||
71285|119235|22||
71286|87940|1||
71287|87946|1||
71288|87950|1||
71289|87951|1||
71290|87954|1||
71291|87960|1||
71292|112064|4||
71293|112066|19||
71294|112376|19||
71295|114539|1||
71296|114540|1||
71297|114541|1||
71298|114606|1||
71299|114609|1||
71300|115139|20||
71301|115149|20||
71302|115476|19||
71303|119738|32||
71304|119740|12||
71305|114531|1||
71306|114536|1||
71307|114601|1||
71308|114602|1||
71309|114603|1||
71310|114605|1||
71311|114611|1||
71312|115160|20||
71313|115502|19||
71314|131375|1||
71315|131377|1||
71316|131380|1||
71317|131382|1||
71318|131384|1||
71319|131388|1||
71320|131390|1||
71321|131394|1||
71322|131401|1||
71323|17308|29||
71324|17310|4||
71325|17312|20||
71326|17321|10||
71327|17330|1||
71328|17332|32||
71329|17336|10||
71330|18022|20||
71331|18455|1||
71332|149579|28||
71333|149598|20||
71334|149599|1||
71335|150363|1||
71336|117641|3||
71337|117932|20||
71338|117940|18||
71339|118997|1||
71340|118998|12||
71341|119216|30||
71342|119227|22||
71343|119739|19||
71344|17590|1||
71345|17801|1||
71346|17824|1||
71347|18006|36||
71348|18013|1||
71349|18023|20||
71350|149580|19||
71351|149638|30||
71352|16826|1||
71353|16829|19||
71354|17296|19||
71355|17300|19||
71356|17315|15||
71357|17316|10||
71358|17319|19||
71359|17334|32||
71360|17602|12||
71361|17618|1||
71362|17803|32||
71363|17813|30||
71364|18012|1||
71365|18014|1||
71366|18015|1||
71367|18029|1||
71368|18030|1||
71369|18031|1||
71370|18452|1||
71371|149563|12||
71372|149568|1||
71373|117924|36||
71374|90727|1||
71375|90731|30||
71376|90734|1||
71377|90752|1||
71378|90753|1||
71379|90754|1||
71380|90759|1||
71381|90763|1||
71382|90764|1||
71383|90770|1||
71384|90772|1||
71385|90783|1||
71386|90786|1||
71387|90790|1||
71388|90792|1||
71389|90795|1||
71390|90802|1||
71391|122427|1||
71392|122428|1||
71393|118994|1||
71394|118995|12||
71395|118996|12||
71396|119210|10||
71397|119217|30||
71398|119230|20||
71399|119747|32||
71400|149653|28||
71401|66707|30||
71402|69093|19||
71403|42464|2||
71404|42465|32||
71405|42472|32||
71406|6258|30||
71407|6266|1||
71408|6273|30||
71409|6279|1||
71410|6280|1||
71411|6283|1||
71412|6425|1||
71413|6517|4||
71414|7125|30||
71415|7144|15||
71416|8056|28||
71417|8076|19||
71418|8077|19||
71419|8086|15||
71420|8449|36||
71421|8450|20||
71422|7127|30||
71423|7527|20||
71424|7533|10||
71425|7552|22||
71426|7698|20||
71427|7699|16||
71428|7714|19||
71429|28905|28||
71430|28911|28||
71431|28915|20||
71432|28919|28||
71433|28939|1||
71434|28941|10||
71435|7534|1||
71436|7717|28||
71437|7725|30||
71438|8075|20||
71439|8087|19||
71440|8090|4||
71441|29046|28||
71442|29060|10||
71443|29084|1||
71444|29087|29||
71445|7728|30||
71446|7730|30||
71447|8055|37||
71448|8078|18||
71449|8453|20||
71450|8613|29||
71451|8614|19||
71452|8619|32||
71453|9318|20||
71454|72609|20||
71455|72604|32||
71456|72613|25||
71457|72619|20||
71458|72915|15||
71459|8622|30||
71460|8637|22||
71461|8701|1||
71462|8704|1||
71463|8718|36||
71464|8720|30||
71465|9322|1||
71466|29501|28||
71467|8447|2||
71468|8606|37||
71469|8632|30||
71470|29522|1||
71471|29562|25||
71472|8702|1||
71473|8705|1||
71474|8711|22||
71475|8717|15||
71476|8725|30||
71477|29840|19||
71478|29842|1||
71479|30084|4||
71480|30541|30||
71481|30548|36||
71482|30857|28||
71483|30858|35||
71484|30859|19||
71485|30890|3||
71486|30899|36||
71487|31072|2||
71488|32030|30||
71489|32037|29||
71490|32128|30||
71491|32131|30||
71492|32137|12||
71493|357|1||
71494|359|1||
71495|962|36||
71496|972|1||
71497|978|1||
71498|979|1||
71499|983|1||
71500|361|1||
71501|362|1||
71502|364|1||
71503|977|23||
71504|982|1||
71505|984|1||
71506|1624|16||
71507|19992|1||
71508|20017|22||
71509|20029|29||
71510|20034|19||
71511|20037|22||
71512|20085|28||
71513|20092|30||
71514|363|1||
71515|366|1||
71516|367|1||
71517|981|1||
71518|985|1||
71519|20005|10||
71520|20073|10||
71521|20089|1||
71522|20095|20||
71523|20097|28||
71524|20369|1||
71525|1907|20||
71526|1920|1||
71527|1926|19||
71528|1928|1||
71529|1931|1||
71530|1935|1||
71531|1936|1||
71532|1937|1||
71533|1939|1||
71534|1943|1||
71535|1950|1||
71536|1952|1||
71537|1965|1||
71538|1967|20||
71539|1968|1||
71540|2082|1||
71541|2083|1||
71542|2086|1||
71543|2091|1||
71544|2094|1||
71545|2115|19||
71546|2125|15||
71547|2127|31||
71548|2503|4||
71549|2504|32||
71550|2516|10||
71551|20585|36||
71552|1822|32||
71553|1832|1||
71554|1833|1||
71555|1904|1||
71556|1909|1||
71557|1921|1||
71558|1932|1||
71559|1938|1||
71560|1940|1||
71561|1945|1||
71562|1946|1||
71563|1961|1||
71564|1962|1||
71565|2061|36||
71566|2079|1||
71567|2080|1||
71568|2081|1||
71569|2084|1||
71570|2088|1||
71571|2089|1||
71572|2090|1||
71573|2092|1||
71574|2097|10||
71575|2101|4||
71576|2104|10||
71577|2105|19||
71578|2106|32||
71579|2116|1||
71580|2118|1||
71581|2502|2||
71582|2508|4||
71583|2511|2||
71584|2513|4||
71585|2514|32||
71586|2521|30||
71587|19991|1||
71588|19994|28||
71589|20012|10||
71590|20030|10||
71591|20031|1||
71592|20040|6||
71593|20052|28||
71594|20081|28||
71595|20084|1||
71596|365|1||
71597|964|32||
71598|975|1||
71599|980|1||
71600|1613|28||
71601|57790|35||
71602|20586|16||
71603|20594|1||
71604|20601|28||
71605|21128|1||
71606|21143|10||
71607|21144|25||
71608|20363|1||
71609|20589|1||
71610|20595|30||
71611|2756|12||
71612|2760|23||
71613|2765|1||
71614|2766|1||
71615|2767|1||
71616|2768|1||
71617|2777|1||
71618|2780|1||
71619|2934|1||
71620|2935|1||
71621|2938|1||
71622|2939|1||
71623|2940|1||
71624|2954|1||
71625|2956|1||
71626|2966|1||
71627|21621|10||
71628|21629|12||
71629|3551|10||
71630|59064|22||
71631|59161|1||
71632|59177|1||
71633|59376|1||
71634|59809|1||
71635|60122|1||
71636|60274|16||
71637|60275|1||
71638|60277|36||
71639|60417|21||
71640|60533|12||
71641|60631|12||
71642|61352|1||
71643|61355|25||
71644|61366|36||
71645|61367|1||
71646|61889|1||
71647|1917|1||
71648|1927|1||
71649|1929|1||
71650|1933|1||
71651|1934|1||
71652|1941|1||
71653|1944|1||
71654|1948|1||
71655|1953|1||
71656|1955|1||
71657|1958|1||
71658|1959|1||
71659|1960|1||
71660|1966|1||
71661|2074|1||
71662|2078|1||
71663|2497|4||
71664|2500|32||
71665|2507|32||
71666|2518|2||
71667|2761|23||
71668|2764|1||
71669|2762|1||
71670|2769|1||
71671|2774|1||
71672|2776|1||
71673|2778|1||
71674|2930|1||
71675|2933|18||
71676|2936|1||
71677|2941|1||
71678|2943|1||
71679|20581|28||
71680|2771|1||
71681|2772|1||
71682|2932|1||
71683|2944|1||
71684|2945|1||
71685|2947|1||
71686|2949|1||
71687|2950|1||
71688|2960|1||
71689|3564|32||
71690|19993|1||
71691|20002|10||
71692|20025|1||
71693|20489|20||
71694|1918|20||
71695|1930|1||
71696|1942|1||
71697|1947|1||
71698|1949|1||
71699|1951|1||
71700|1954|1||
71701|1956|1||
71702|1957|1||
71703|1963|1||
71704|1964|1||
71705|2071|1||
71706|2075|1||
71707|2085|1||
71708|2087|1||
71709|2093|1||
71710|2109|19||
71711|2111|19||
71712|2117|1||
71713|2119|1||
71714|2120|37||
71715|2494|4||
71716|2519|4||
71717|2770|1||
71718|2773|1||
71719|2775|1||
71720|2779|1||
71721|3835|37||
71722|3849|19||
71723|21112|28||
71724|21135|3||
71725|21142|19||
71726|21148|1||
71727|21411|20||
71728|21427|2||
71729|21511|16||
71730|21637|19||
71731|37545|1||
71732|37548|2||
71733|57959|1||
71734|59059|22||
71735|59118|1||
71736|59419|3||
71737|59910|1||
71738|60116|1||
71739|60264|25||
71740|60278|25||
71741|118992|12||
71742|120444|30||
71743|120858|3||
71744|17794|37||
71745|17795|30||
71746|17799|22||
71747|17810|19||
71748|123328|1||
71749|123329|1||
71750|123345|1||
71751|123346|1||
71752|123348|1||
71753|123349|1||
71754|123622|15||
71755|123633|30||
71756|123686|12||
71757|123689|29||
71758|123692|1||
71759|122423|1||
71760|122424|1||
71761|122426|1||
71762|122429|1||
71763|122431|1||
71764|90725|25||
71765|90730|18||
71766|90733|1||
71767|90738|1||
71768|90741|1||
71769|90743|1||
71770|90746|1||
71771|90748|1||
71772|90750|1||
71773|90751|1||
71774|90756|1||
71775|90757|1||
71776|90761|1||
71777|90762|1||
71778|90765|1||
71779|90766|1||
71780|90771|1||
71781|90774|1||
71782|90777|1||
71783|90778|1||
71784|90780|1||
71785|90781|1||
71786|90787|1||
71787|90788|1||
71788|90794|1||
71789|90800|1||
71790|90801|1||
71791|122433|1||
71792|122434|1||
71793|122632|30||
71794|122638|33||
71795|122648|15||
71796|18451|1||
71797|18453|1||
71798|118993|1||
71799|118999|1||
71800|119743|36||
71801|120869|19||
71802|152976|1||
71803|152988|1||
71804|149648|30||
71805|90726|1||
71806|90728|1||
71807|90729|1||
71808|90732|25||
71809|90747|1||
71810|122142|16||
71811|122425|1||
71812|122430|1||
71813|122432|1||
71814|122435|1||
71815|153712|1||
71816|153714|1||
71817|153718|1||
71818|124021|1||
71819|124023|1||
71820|124026|1||
71821|90749|1||
71822|90755|1||
71823|90758|1||
